id,ACC,F1,SE,SP,IoU,AUC
S1063L05,0.9962165178571428,0.9682970167399233,0.9927133269415148,0.9964330153463293,0.9385424220449601,
S1063L06,0.9920089285714285,0.9445562954932631,1.0,0.9914252523921869,0.8949376375641966,
S1063R01,0.9878125,0.9570214105793451,0.9720179085385353,0.9903751362009028,0.9175849056603773,
S1063R02,0.986484375,0.9499110725069281,1.0,0.9844976125555257,0.9046005987080511,
S1063R03,0.9908816964285714,0.9689223629654988,0.9945338122754959,0.9902726775529338,0.9397181435844463,
S1063R04,0.9909933035714286,0.9681141096052788,0.9997551819813938,0.9896051508804592,0.9381988053300658,
S1063R05,0.9912053571428572,0.965496102986251,0.9799128966314106,0.9928269665215893,0.933293828832642,
S1063R06,0.9932142857142857,0.9729344729344729,0.9996341017197219,0.9923221640311182,0.9472954230235784,
S1063R07,0.9896428571428572,0.9619765631402114,1.0,0.9880813244114511,0.9267387700323676,
S1064L01,0.9925558035714286,0.9609644759173641,0.9949103247697528,0.9923169592368589,0.9248620029289174,
S1064L02,0.9944196428571429,0.9687069720866192,0.9853577794754266,0.9952902894331221,0.939313023425173,
S1064L03,0.9948549107142857,0.9692030195737859,1.0,0.9944016709979842,0.9402462734931951,
S1064L04,0.9942522321428572,0.9703187136188116,0.9979845880260818,0.9938643503973388,0.942348595096832,
S1064L05,0.9959486607142857,0.9787632364125666,0.9992832397563015,0.9956050179123219,0.958409715857012,
S1064L06,0.99625,0.9803692451507362,0.9995234691446271,0.995911632145408,0.9614943845977538,
S1064L07,0.9952566964285714,0.9767492751244597,0.9828250578002863,0.9966590906268241,0.9545551753635586,
S1064R01,0.992734375,0.9695067684669071,0.9790917691579943,0.9945590282171327,0.9408181818181818,
S1064R02,0.9882142857142857,0.948663101604278,1.0,0.9867740440614706,0.9023397761953205,
S1064R03,0.9902678571428571,0.9548280149191878,0.9991326973113617,0.989250522544043,0.9135606661379857,
S1064R04,0.9973995535714286,0.9877901797411308,1.0,0.9970938571874025,0.9758749223441706,
S1064R05,0.9927232142857143,0.9658495705007333,1.0,0.9918885294849465,0.9339546191247974,
S1064R06,0.995390625,0.9777562341789195,0.9956125918613579,0.9953654809090119,0.9564805057955743,
S1064R07,0.9933482142857143,0.9719766785781456,0.9984544049459042,0.9926812033111245,0.9454811562385657,
S1065L01,0.9947991071428571,0.9624011618525092,1.0,0.9944282366445072,0.9275272161741835,
S1065L02,0.9938169642857143,0.9506854192629518,1.0,0.9934251127462616,0.9060061079063454,
S1065L03,0.9949107142857143,0.9631663974151858,0.9861065167052597,0.9955477894535271,0.9289498286070427,
S1065L04,0.9934486607142857,0.949400913714335,1.0,0.993019633025341,0.9036757466360354,
S1065L05,0.9925334821428572,0.9376804843968328,1.0,0.9920891127744865,0.8826727464047702,
S1065L06,0.9942410714285714,0.9450362164465275,0.9879732739420936,0.9945717307014452,0.8957996768982229,
S1065L07,0.9950334821428571,0.9547810181892085,0.9978759558198811,0.9948758422466192,0.9134746257048415,
S1065R01,0.9973325892857143,0.9843021346469623,0.9984010659560293,0.9972349107741032,0.969089498189343,
S1065R02,0.9952678571428571,0.9654385392892076,0.9856857523302264,0.9959565508661116,0.9331862590608258,
S1065R03,0.9905803571428572,0.9418972876221947,1.0,0.9898017134088135,0.8901756668835393,
S1065R04,0.9961495535714285,0.9720126551472378,0.9996662773235442,0.9958974726996543,0.9455492424242424,
S1065R05,0.9944419642857143,0.9516880093131548,0.9778708133971292,0.995424666603613,0.9078289838978345,
S1065R06,0.9943973214285714,0.9602533650039589,1.0,0.9939906148247463,0.9235455376180323,
S1065R07,0.9933816964285714,0.9388722812081228,0.9844357976653697,0.9938687127827336,0.8847872547114825,
S1066L01,0.9894754464285714,0.9214363075897692,0.9407961891799932,0.992893146365352,0.8543179360420207,
S1066L02,0.9948325892857143,0.9684583418488998,0.9735652650321873,0.9967192796996318,0.9388455950336811,
S1066L03,0.9893415178571429,0.9359275410935928,0.9607438016528925,0.991863007043964,0.8795712484237075,
S1066L04,0.9929464285714286,0.9633793023525321,0.9962847555129435,0.9926036231170621,0.929346003353829,
S1066L05,0.991015625,0.9516429386676278,0.9748923076923077,0.992623504142375,0.9077469630987852,
S1066L06,0.9866852678571428,0.9250015716351292,0.9236660389202762,0.9928339560237643,0.8604678362573099,
S1066L07,0.9940401785714286,0.963484682713348,0.9726632610796632,0.9959202010758041,0.9295421559572503,
S1066R01,0.992421875,0.9408485059674188,0.997967104047311,0.9920654717362126,0.8883039973679882,
S1066R02,0.9943191964285715,0.9553860986940135,0.9936189608021878,0.9943648576353802,0.914582983722101,
S1066R03,0.9925334821428572,0.9384827586206896,0.9992167613080086,0.9921295255228244,0.8840956340956341,
S1066R04,0.9953236607142857,0.9645965356991973,0.9996497373029772,0.9950292049111932,0.9316141668026767,
S1066R05,0.995703125,0.9669952850407201,0.9996455157745481,0.9954381952881203,0.9360995850622407,
S1066R06,0.9942745535714286,0.9539455965526529,1.0,0.993913652164628,0.911946446961895,
S1066R07,0.993515625,0.9465845361772548,1.0,0.993120352389523,0.8985861406877291,
S1067L01,0.996328125,0.9616684143073517,0.9935002407318247,0.9964656040072092,0.9261669658886894,
S1067L02,0.9935044642857143,0.938801261829653,1.0,0.9931638789701184,0.8846611177170036,
S1067L03,0.9958370535714286,0.9587617468214483,1.0,0.9956253518483769,0.9207899766404757,
S1067L04,0.9931361607142857,0.9412663546939165,1.0,0.9927366780045351,0.889049251307956,
S1067L05,0.9936830357142857,0.9428398303373056,0.9936143039591315,0.9936868389437233,0.8918609094382881,
S1067L06,0.9744977678571428,0.6448002487175502,0.49322235434007133,0.9981966157269161,0.47579720119293417,
S1067L07,0.9941517857142858,0.9392252377638599,1.0,0.9938749985388833,0.8854143888038487,
S1067R01,0.9954017857142857,0.9649898028552005,1.0,0.9950906794404328,0.9323481116584564,
S1067R02,0.9964508928571428,0.9724627641149982,1.0,0.9962136095731381,0.9464014832293949,
S1067R03,0.9946540178571428,0.9538846635217099,0.995979091274628,0.9945761349939735,0.9118350819068655,
S1067R04,0.9935602678571429,0.9482928577829555,0.9926829268292683,0.9936157588702978,0.9016700749829584,
S1067R05,0.9936272321428572,0.9483585059238492,0.9975266362252664,0.9933842359859623,0.9017887856897144,
S1067R06,0.9915178571428571,0.9318752240946576,1.0,0.9909954740408995,0.8724404162470628,
S1067R07,0.9660714285714286,0.5514901150781941,0.3867163252638113,0.9991034246817747,0.38072927276431046,
S1068L01,0.9937611607142857,0.9626810868549303,0.9976477099764771,0.993420174086169,0.9280473677435963,
S1068L02,0.9940736607142857,0.9561338289962825,0.9956985547143841,0.9939609490619181,0.915954415954416,
S1068L03,0.99140625,0.9461010779784405,1.0,0.990705197846503,0.8977151965993624,
S1068L04,0.9936160714285714,0.958296879556722,0.9928992294908596,0.9936732505031273,0.91993281075028,
S1068L05,0.9945647321428571,0.9580208602706664,0.9788620750396336,0.995626943746053,0.9194242223692919,
S1068L06,0.9940959821428571,0.9580657946888624,1.0,0.993668992424333,0.9195069993913573,
S1068L07,0.9949553571428571,0.9620486985726281,0.9956551963851233,0.9949073301051928,0.9268726743245429,
S1068R01,0.9910602678571429,0.955527177835767,1.0,0.9901105006481882,0.9148415904741655,
S1068R02,0.9939732142857143,0.9676025917926566,0.9752086104728505,0.9958810293737935,0.9372384937238494,
S1068R03,0.9940178571428572,0.9703867403314917,0.9944513645113804,0.9939704589632161,0.9424769263790513,
S1068R04,0.9954241071428571,0.976555352241537,0.9998829039812647,0.9949543547989144,0.9541848251201251,
S1068R05,0.9952455357142858,0.9729179910998093,0.9988252186398643,0.9949108483139897,0.9472641743005694,
S1068R06,0.9914397321428572,0.9518729999372529,0.9972390218248751,0.9909017733004855,0.9081657088122606,
S1069L01,0.9955022321428572,0.9679879259671141,1.0,0.9951740572646605,0.9379618226600985,
S1069L02,0.9879575892857143,0.8924120051849636,1.0,0.9873245227606461,0.8057256031688873,
S1069L03,0.9943861607142858,0.9614588920389242,1.0,0.9939634687852531,0.9257783680094437,
S1069L04,0.9920982142857143,0.9448512229319208,1.0,0.9915245106841444,0.8954672966189281,
S1069L05,0.9946316964285714,0.9639186857700097,1.0,0.9942170123234145,0.9303504199247031,
S1069L06,0.9949107142857143,0.9644250273053518,1.0,0.9945336194392165,0.9312942594545729,
S1069L07,0.9918861607142857,0.9444656634328928,1.0,0.9912848545877389,0.8947749312490954,
S1069R01,0.99328125,0.9600636858166379,0.9792935444579781,0.9945384437605673,0.923194692523603,
S1069R02,0.9915625,0.951048951048951,1.0,0.9908091810931725,0.9066666666666666,
S1069R03,0.985703125,0.9170820117806978,1.0,0.9844757380386834,0.8468619246861925,
S1069R04,0.9942857142857143,0.9644592530889907,1.0,0.9938054275101932,0.931358090896903,
S1069R05,0.9885602678571429,0.9360054941624524,1.0,0.9875158335769268,0.8797089543480812,
S1069R06,0.9867633928571429,0.9391482811698307,0.9985815602836879,0.9854167961708211,0.8852776165602632,
S1070L01,0.9932142857142857,0.943963133640553,1.0,0.9928029451106192,0.8938732763134928,
S1070L02,0.9947098214285715,0.9542117465224111,1.0,0.9944012000803203,0.9124330315906152,
S1070L03,0.9941071428571429,0.9484878048780487,0.9973327862125564,0.9939215825130421,0.9020226387084802,
S1070L04,0.9960602678571429,0.9640053023350668,0.999154512787994,0.9958877799903381,0.930511811023622,
S1070L05,0.9948325892857143,0.9515234006910271,0.9980232813529542,0.9946617752536833,0.9075294587577392,
S1070L06,0.9946763392857143,0.9501202551500575,1.0,0.9943919959556533,0.9049800796812749,
S1070L07,0.9949665178571429,0.951811090928518,1.0,0.9947032156531135,0.9080530071355759,
S1070R01,0.9553348214285714,0.5977889447236181,0.43447772096420745,0.9984170140776992,0.42631880733944955,
S1070R02,0.9897767857142857,0.9267668692037097,0.9486088379705401,0.9927895556354054,0.863528009535161,
S1070R03,0.993515625,0.9554686901203342,0.9998395893487327,0.9930427272509177,0.9147343704138539,
S1070R04,0.9955691964285714,0.966985446985447,0.9986259017519753,0.9953567762419728,0.9360811463532442,
S1070R05,0.9948214285714285,0.9605442176870749,0.9910510615897525,0.9950775318530173,0.9240837696335078,
S1070R06,0.9945982142857143,0.9609488462159109,0.9984909456740443,0.994320627480989,0.9248330486100326,
S1071L01,0.9926674107142858,0.9446643645245515,1.0,0.9921778264596628,0.8951316839584996,
S1071L02,0.9941183035714286,0.9510086455331412,1.0,0.9937622063088122,0.9065934065934066,
S1071L03,0.992734375,0.9404663923182441,1.0,0.9922920268062232,0.887622993267737,
S1071L04,0.990859375,0.9231779382797111,1.0,0.9903281805406299,0.8573170731707317,
S1071L05,0.9906808035714286,0.934412065038096,1.0,0.990018170515947,0.8768981276721215,
S1071L06,0.9921651785714286,0.9340845070422535,1.0,0.9917046770496065,0.8763213530655392,
S1071L07,0.9980022321428571,0.9800334634690463,0.9995449374288965,0.997922657121061,0.9608486439195101,
S1071R01,0.9934821428571429,0.9562284515065208,0.9985911083281153,0.9930899389511129,0.9161281057015654,
S1071R02,0.9957700892857143,0.9688347997697557,0.9929209506152031,0.9959721276010852,0.9395534290271133,
S1071R03,0.993984375,0.9530365077982051,0.9463575012978024,0.9972679877357703,0.9102862849533955,
S1071R04,0.989296875,0.9194456110877782,0.9996347031963471,0.9886240713224369,0.8509017412935324,
S1071R05,0.9920200892857143,0.934994090371852,1.0,0.9915342537119042,0.8779238518012634,
S1071R06,0.9958258928571428,0.9709897610921502,0.9998402555910543,0.9955243580513559,0.9436152570480929,
S1071R07,0.99234375,0.9470024721878862,1.0,0.9917815768350685,0.8993396918561996,
S1072L01,0.9914732142857143,0.9544370229007634,1.0,0.9906370254172896,0.9128450832762948,
S1072L02,0.99265625,0.9587512537612839,0.9984332158245202,0.9921162787859558,0.9207706201083684,
S1072L03,0.9917633928571429,0.953654860587792,1.0,0.9910007682271026,0.9114151962549514,
S1072L04,0.9945200892857143,0.9634046359096669,1.0,0.9940940856658287,0.9293931550186942,
S1072L05,0.9946316964285714,0.9661339153699923,0.9956464954288202,0.9945471472270249,0.9344865159357123,
S1072L06,0.995703125,0.9721559268098647,0.9980694980694981,0.9955108247049453,0.9458204334365325,
S1072L07,0.9942299107142857,0.9652343487324323,0.9928067505879098,0.9943548093382379,0.9328047829477515,
S1072R01,0.985703125,0.91906236178682,1.0,0.9844400986310687,0.8502454991816694,
S1072R02,0.9910491071428571,0.9437350919040269,1.0,0.9903226584936168,0.8934643995749203,
S1072R03,0.9926116071428571,0.9561531328652801,0.9734322319622387,0.9943420332177405,0.915989847715736,
S1072R04,0.9916741071428572,0.9454837766734873,0.9714671872653552,0.9932964396378149,0.8966042966042966,
S1072R05,0.9949776785714286,0.963756443298969,0.9933587913000166,0.9950943441377412,0.9300481890253381,
S1072R06,0.9906584821428571,0.9353817648421215,0.949380974768845,0.9938235258775039,0.8786076867295142,
S1072R07,0.9943526785714286,0.9617651503702584,0.9751762182041066,0.9958591135614031,0.9263464337700146,
S1073L01,0.9934933035714286,0.9607592380695968,1.0,0.9929301626183864,0.9244818652849741,
S1073L02,0.9906584821428571,0.9480221076817984,1.0,0.9897885734502909,0.9011806375442739,
S1073L03,0.9909486607142857,0.946528647722028,1.0,0.9901603940695446,0.8984854174489924,
S1073L04,0.9926450892857143,0.9535621168346134,1.0,0.9920443296231016,0.9112457912457912,
S1073L05,0.9940848214285715,0.9621698786581013,1.0,0.9936036688390055,0.9270976616231087,
S1073L06,0.9905580357142857,0.9428455614106201,1.0,0.9897605964513083,0.8918711656441718,
S1073L07,0.9898660714285714,0.939125770984178,1.0,0.9890067315608504,0.8852376137512639,
S1073R01,0.9970870535714286,0.9772231433807488,0.9994644769725098,0.9969284982975786,0.9554607508532423,
S1073R02,0.9947098214285715,0.9642964748418198,0.9806955722383943,0.9958109132931278,0.9310545454545455,
S1073R03,0.9936830357142857,0.9588602994621311,1.0,0.9931810515155897,0.9209717955878246,
S1073R04,0.9923214285714286,0.955993347831649,0.9998662028364999,0.9916348050556462,0.9156966058081117,
S1073R05,0.9958705357142857,0.9705460913867219,1.0,0.9955690745353516,0.9427776059387566,
S1073R06,0.9919866071428571,0.95,0.9995603751465416,0.991362230598241,0.9047619047619048,
S1073R07,0.991171875,0.9483580335574852,1.0,0.9903931403864605,0.9017879314626273,
S1074L01,0.9941852678571429,0.9494322042123653,1.0,0.9938495319269499,0.9037324464153732,
S1074L02,0.9940959821428571,0.9451415534584673,0.9583596214511041,0.9960987683422712,0.895988989382619,
S1074L03,0.9929575892857143,0.9354607752889434,1.0,0.9925788279017254,0.8787471176018448,
S1074L04,0.9931584821428572,0.9397898045378646,0.9956295525494276,0.9930184562769031,0.8864183805818047,
S1074L05,0.9963950892857143,0.9537315570835124,1.0,0.9962559840502603,0.9115553121577218,
S1074L06,0.9953683035714286,0.9582032430254809,1.0,0.9951086123781573,0.9197602474864656,
S1074L07,0.9942857142857143,0.9523454951600894,1.0,0.9939396808863217,0.9090262970859986,
S1074R01,0.9553683035714285,0.49855799373040754,0.3367779095375233,0.998996379798559,0.33205278102555535,
S1074R02,0.99640625,0.9632839224629418,1.0,0.9962284482758621,0.9291684997800264,
S1074R03,0.9943303571428571,0.9528582034149963,1.0,0.9939857457438496,0.9099610067352003,
S1074R04,0.9960267857142857,0.966204670590469,1.0,0.9957875306173161,0.9346189164370983,
S1074R05,0.9913392857142858,0.9328371126882465,1.0,0.9907850518340834,0.8741281427412815,
S1074R06,0.9958035714285715,0.963629328690269,1.0,0.9955565534927144,0.929811461638977,
S1074R07,0.9964285714285714,0.967813317239992,1.0,0.9962259255327932,0.9376339894757357,
